"","species","records","worms_id","rank_name"
"9332","Ulva lactuca",1708,145984,"Species"
"9333","Unciola leucopis",134,102059,"Species"
"9334","Upeneus tragula",1,218689,"Species"
"9335","Uranoscopus sulphureus",1,274044,"Species"
"9336","Uria aalge",8462,137133,"Species"
"9337",NA,36,494309,"Genus"
"9338",NA,323,101789,"Genus"
"9339","Urotrygon rogersi",1,283122,"Species"
"9340",NA,488,100706,"Genus"
"9341",NA,200,144267,"Genus"
"9342","Vanellus vanellus",7,159142,"Species"
"9343",NA,6,138631,"Genus"
"9344",NA,8,217,"Order"
"9345","Vermiliopsis infundibulum",51,131058,"Species"
"9346",NA,304,147701,"Genus"
"9347",NA,2,110802,"Family"
"9348","Vinciguerria attenuata",19,127302,"Species"
"9349","Viscosia viscosa",52,122156,"Species"
"9350",NA,24,137993,"Genus"
"9351",NA,10,163573,"Genus"
"9352",NA,374,109491,"Genus"
"9353","Westwoodilla caecula",1032,102932,"Species"
"9354","Westwoodilla megalops",3,102935,"Species"
"9355","Xenodermichthys copei",76,126714,"Species"
"9356","Xystonellopsis cymatica",3,417263,"Species"
"9357","Xystonellopsis paradoxa",3,417268,"Species"
"9358","Zirfaea crispata",18,140771,"Species"
"9359",NA,3,115485,"Genus"
"9360","Zozymodes pumilus",2,444400,"Species"
"9361","Zu cristatus",1,126529,"Species"
"9362","Abludomelita aculeata",2,102786,"Species"
"9363","Acanthonotozoma cristatum",17,101872,"Species"
"9364","Acidostoma nodiferum",31,102496,"Species"
"9365","Aclis sarsi",1,138682,"Species"
"9366","Adalaria loveni",1,140628,"Species"
"9367","Aeginella spinosa",34,101817,"Species"
"9368","Aldisa zetlandica",2,138739,"Species"
"9369","Allomelita pellucida",39,102789,"Species"
"9370","Alvania pagodula",26,141222,"Species"
"9371","Alvania subcrenulata",26,141246,"Species"
"9372","Alvania testae",41,141251,"Species"
"9373","Alvania zylensis",5,141259,"Species"
"9374","Ampelisca aequicornis",93,101883,"Species"
"9375","Ampelisca amblyops",17,101884,"Species"
"9376","Ampelisca anomala",14,101885,"Species"
"9377","Ampelisca brevicornis",3551,101891,"Species"
"9378","Ampelisca diadema",834,101896,"Species"
"9379","Ampelisca gibba",131,101898,"Species"
"9380","Ampelisca odontoplax",54,101912,"Species"
"9381","Ampelisca pusilla",31,101918,"Species"
"9382","Ampelisca spinifer",18,101926,"Species"
"9383","Ampelisca spinipes",843,101928,"Species"
"9384","Ampelisca tenuicornis",4052,101930,"Species"
"9385","Ampelisca typica",1222,101933,"Species"
"9386","Amphilochoides boecki",34,101960,"Species"
"9387","Amphilochoides serratipes",8,101963,"Species"
"9388","Amphilochus manudens",293,101967,"Species"
"9389","Amphilochus tenuimanus",75,101972,"Species"
"9390","Amphithopsis longicaudata",29,102158,"Species"
"9391","Ampithoe ferox",1,101994,"Species"
"9392","Ampithoe gammaroides",9,101995,"Species"
"9393","Ampithoe helleri",36,101996,"Species"
"9394","Ancistrocheirus lesueurii",5,138747,"Species"
"9395","Andaniella pectinata",5,103085,"Species"
"9396","Andaniopsis nordlandica",8,103089,"Species"
"9397","Anonyx debruyni",15,102510,"Species"
"9398","Anonyx sarsi",4,102516,"Species"
"9399","Aora gracilis",354,102012,"Species"
"9400","Apherusa cirrus",11,102163,"Species"
"9401","Apherusa clevei",3,102164,"Species"
"9402","Apherusa jurinei",45,102168,"Species"
"9403","Apherusa ovalipes",74,102172,"Species"
"9404","Aristias neglectus",21,102522,"Species"
"9405","Astarte crebricostata",34,138819,"Species"
"9406","Atylus smittii",35,102130,"Species"
"9407","Atylus swammerdami",546,102131,"Species"
"9408","Autonoe longipes",226,102021,"Species"
"9409","Autonoe megacheir",64,102022,"Species"
"9410","Bathymedon obtusifrons",3,102875,"Species"
"9411","Bathymedon saussurei",46,102876,"Species"
"9412","Bathymodiolus azoricus",319,140436,"Species"
"9413","Bathypolypus sponsalis",139,140598,"Species"
"9414","Bathyporeia elegans",2683,103058,"Species"
"9415","Bathyporeia gracilis",15,103059,"Species"
"9416","Bathyporeia guilliamsoniana",1843,103060,"Species"
"9417","Bathyporeia nana",103,103064,"Species"
"9418","Bathyporeia pelagica",663,103066,"Species"
"9419","Bathyporeia sarsi",1947,103073,"Species"
"9420","Bathyporeia tenuipes",462,103076,"Species"
"9421","Bruzelia typica",57,103182,"Species"
"9422","Byblis crassicornis",72,101940,"Species"
"9423","Byblis erythrops",19,101941,"Species"
"9424","Calanoides carinatus",1582,104462,"Species"
"9425","Calma glaucoides",1,138960,"Species"
"9426","Caloria elegans",5,139906,"Species"
"9427","Centromedon pumilus",3,102548,"Species"
"9428","Ceratia proxima",7,140128,"Species"
"9429","Cheirocratus assimilis",30,102794,"Species"
"9430","Cheirocratus intermedius",109,102795,"Species"
"9431","Corophium arenarium",752,102087,"Species"
"9432","Corophium volutator",5165,102101,"Species"
"9433","Corymbellus aureus",68,162519,"Species"
"9434","Cressa dubia",66,102119,"Species"
"9435","Cressa minuta",53,102121,"Species"
"9436",NA,42,118011,"Genus"
"9437","Cuspidaria parva",3,139452,"Species"
"9438","Cyphocaris anonyx",6,102554,"Species"
"9439","Dexamine spinosa",356,102135,"Species"
"9440","Doris sticta",63,139622,"Species"
"9441","Doto hydrallmaniae",11,139642,"Species"
"9442","Doto hystrix",10,139643,"Species"
"9443","Dulichia falcata",7,103031,"Species"
"9444","Dulichia tuberculata",8,103035,"Species"
"9445","Dulichiopsis nordlandica",12,103039,"Species"
"9446","Dyopedos monacantha",25,103042,"Species"
"9447","Echinogammarus obtusatus",13,148595,"Species"
"9448","Ericthonius punctatus",184,102408,"Species"
"9449","Eriopisa elongata",761,102807,"Species"
"9450","Euonyx chelatus",1,102561,"Species"
"9451","Eusirus leptocarpus",9,102201,"Species"
"9452","Eusirus longipes",64,102202,"Species"
"9453","Eusirus minutus",23,102203,"Species"
"9454","Fabricia stellaris",438,130913,"Species"
"9455","Gammaropsis maculata",451,102364,"Species"
"9456","Gammaropsis melanops",17,102365,"Species"
"9457","Gammaropsis nitida",66,102367,"Species"
"9458","Gammaropsis palmata",168,102369,"Species"
"9459","Gammaropsis sophiae",10,102371,"Species"
"9460","Gammarus chevreuxi",1,102274,"Species"
"9461","Gammarus crinicornis",12,102275,"Species"
"9462","Gammarus duebeni",22,102276,"Species"
"9463","Gammarus inaequicauda",17,102279,"Species"
"9464","Gammarus subtypicus",4,102295,"Species"
"9465","Gammarus tigrinus",19,102296,"Species"
"9466","Geitodoris planata",12,139580,"Species"
"9467","Gitana sarsi",72,101977,"Species"
"9468","Gitanopsis arctica",1,101978,"Species"
"9469","Gitanopsis bispinosa",85,101979,"Species"
"9470","Halice abyssi",47,102939,"Species"
"9471","Halicreion aequicornis",10,102877,"Species"
"9472","Haploops setosa",307,101954,"Species"
"9473","Haploops tenuis",14,101957,"Species"
"9474","Hardametopa nasuta",17,103110,"Species"
"9475","Harpinia abyssi",127,102956,"Species"
"9476","Harpinia crenulata",615,102963,"Species"
"9477","Harpinia laevis",108,102968,"Species"
"9478","Harpinia mucronata",150,102970,"Species"
"9479","Harpinia pectinata",606,102972,"Species"
"9480","Harpinia serrata",24,102975,"Species"
"9481","Harpinia truncata",17,102976,"Species"
"9482","Haustorius arenarius",389,102317,"Species"
"9483","Hippomedon propinquus",49,102579,"Species"
"9484","Histioteuthis corona",5,140112,"Species"
"9485","Hyale pontica",1,102325,"Species"
"9486","Hyale stebbingi",4,102329,"Species"
"9487","Hyperiopsis voringi",10,102336,"Species"
"9488","Ichnopus spinicornis",1,102589,"Species"
"9489","Idunella aequicornis",76,102474,"Species"
"9490","Iphimedia minuta",106,102345,"Species"
"9491","Iphimedia obesa",90,102347,"Species"
"9492","Iphimedia perplexa",20,102348,"Species"
"9493","Ischyrocerus megacheir",35,102420,"Species"
"9494","Jassa herdmani",140,102432,"Species"
"9495","Jassa ocia",1,102434,"Species"
"9496","Laetmatophilus armatus",7,103046,"Species"
"9497","Laetmatophilus tuberculatus",85,103049,"Species"
"9498","Laothoes meinerti",28,102215,"Species"
"9499","Lecanora gangaleoides",9,182724,"Species"
"9500","Lembos websteri",35,102033,"Species"
"9501","Lepidepecreum longicornis",124,102599,"Species"
"9502","Lepidepecreum umbo",15,102603,"Species"
"9503","Leptocheirus bispinosus",13,102034,"Species"
"9504","Leptocheirus hirsutimanus",565,102036,"Species"
"9505","Leptocheirus mariae",9,102038,"Species"
"9506","Leptocheirus pectinatus",356,102039,"Species"
"9507","Leptocheirus tricristatus",238,102041,"Species"
"9508","Leptophoxus falcatus",81,102980,"Species"
"9509","Leucothoe incisa",1379,102460,"Species"
"9510","Leucothoe lilljeborgi",448,102462,"Species"
"9511","Leucothoe procera",61,102466,"Species"
"9512",NA,5,147719,"Genus"
"9513","Liljeborgia kinahani",55,102483,"Species"
"9514","Liljeborgia macronyx",13,102484,"Species"
"9515","Liljeborgia pallida",113,102485,"Species"
"9516","Limapontia depressa",31,140230,"Species"
"9517","Lysianassa ceratina",86,102605,"Species"
"9518","Lysianassa plumosa",333,102611,"Species"
"9519","Maera loveni",91,102820,"Species"
"9520","Megaluropus agilis",847,102783,"Species"
"9521","Melita palmata",518,102843,"Species"
"9522","Melphidippa borealis",88,102856,"Species"
"9523","Melphidippa goesi",26,102857,"Species"
"9524","Melphidippa macrura",37,102858,"Species"
"9525","Melphidippella macra",24,102860,"Species"
"9526","Menigrates obtusifrons",3,102620,"Species"
"9527","Metaphoxus simplex",231,102984,"Species"
"9528","Metopa alderi",41,103116,"Species"
"9529","Metopa boeckii",3,103117,"Species"
"9530","Metopa borealis",29,103118,"Species"
"9531","Metopa bruzelii",11,103119,"Species"
"9532","Metopa latimana",3,103125,"Species"
"9533","Metopa longicornis",2,103127,"Species"
"9534","Metopa norvegica",1,103128,"Species"
"9535","Metopa propinqua",1,103131,"Species"
"9536","Metopa pusilla",19,103132,"Species"
"9537","Microdeutopus anomalus",497,102043,"Species"
"9538","Microdeutopus bifidus",1,102045,"Species"
"9539","Microdeutopus gryllotalpa",1874,102048,"Species"
"9540","Microprotopus longimanus",6,102379,"Species"
"9541","Microprotopus maculatus",495,102380,"Species"
"9542","Monoculodes latimanus",29,102888,"Species"
"9543","Neohela monstrosa",73,102108,"Species"
"9544","Oediceropsis brevicornis",56,102904,"Species"
"9545","Oediceros borealis",7,102906,"Species"
"9546","Oenopota violacea",2,139337,"Species"
"9547","Ophiolamia fragilissima",2,139876,"Species"
"9548","Orchestia gammarellus",9,103202,"Species"
"9549","Orchestia mediterranea",1,103208,"Species"
"9550","Orchomene amblyops",5,102655,"Species"
"9551","Orchomene humilis",237,102665,"Species"
"9552","Orchomene pectinatus",21,102677,"Species"
"9553","Paradulichia typica",41,103050,"Species"
"9554","Parametopa kervillei",6,103145,"Species"
"9555","Paramphilochoides odontonyx",38,101982,"Species"
"9556","Paramphithoe hystrix",21,102152,"Species"
"9557","Parapleustes assimilis",24,103007,"Species"
"9558","Parapleustes gracilis",3,103010,"Species"
"9559","Pardalisca abyssi",52,102945,"Species"
"9560","Pardalisca tenuipes",15,102949,"Species"
"9561","Pardaliscella boecki",14,102950,"Species"
"9562","Perioculodes longimanus",2160,102915,"Species"
"9563","Perioculodes longimanus",14,103297,"Subspecies"
"9564","Perrierella audouiniana",38,102710,"Species"
"9565",NA,6,416208,"Genus"
"9566","Placida dendritica",4,141565,"Species"
"9567","Planctoteuthis levimana",6,238753,"Species"
"9568","Podocerus variegatus",6,103056,"Species"
"9569","Pontocrates altamarinus",764,102916,"Species"
"9570","Pontocrates arcticus",75,102917,"Species"
"9571","Pontocrates arenarius",707,102918,"Species"
"9572",NA,7,416210,"Genus"
"9573","Priscillina armata",2,103080,"Species"
"9574","Proboloides gregaria",4,103147,"Species"
"9575","Pseudoprotella phasma",175,101871,"Species"
"9576","Pseudosetia azorica",5,141327,"Species"
"9577","Pusillina philippi",28,141339,"Species"
"9578","Rhachotropis helleri",44,102232,"Species"
"9579",NA,1,578651,"Genus"
"9580","Rissoella globularis",7,141148,"Species"
"9581","Siphonoecetes kroyeranus",37,1059688,"Species"
"9582","Siphonoecetes pallidus",5,102113,"Species"
"9583","Stegocephaloides auratus",2,103101,"Species"
"9584","Stegocephaloides christianiensis",3,103102,"Species"
"9585","Stegoplax longirostris",62,101991,"Species"
"9586","Stenopleustes latipes",9,103027,"Species"
"9587","Stenopleustes nodifer",35,103029,"Species"
"9588","Stenothoe marina",455,103166,"Species"
"9589","Stenothoe monoculoides",148,103169,"Species"
"9590","Sunamphitoe pelagica",11,102009,"Species"
"9591","Syllis atlantica",4,131416,"Species"
"9592","Synchelidium haplocheles",230,102924,"Species"
"9593","Synchelidium intermedium",8,102926,"Species"
"9594","Synchelidium tenuimanum",22,102929,"Species"
"9595","Syrrhoe crenulata",124,103188,"Species"
"9596","Syrrhoites serrata",31,103193,"Species"
"9597","Talitrus saltator",59,103220,"Species"
"9598",NA,461,293496,"Infraclass"
"9599","Tiron spiniferus",31,103196,"Species"
"9600","Tmetonyx acutus",11,102733,"Species"
"9601","Tmetonyx albidus",3,102734,"Species"
"9602","Tmetonyx cicada",334,102736,"Species"
"9603","Tmetonyx similis",103,102742,"Species"
"9604","Tritaeta gibbosa",40,102141,"Species"
"9605","Tryphosella compressa",1,102754,"Species"
"9606","Tryphosella sarsi",94,102771,"Species"
"9607","Tryphosella spitzbergensis",2,102774,"Species"
"9608","Tryphosites longipes",437,102779,"Species"
"9609",NA,2,326063,"Genus"
"9610","Turbonilla gradata",7,141064,"Species"
"9611","Turrisipho moebii",13,138934,"Species"
"9612","Unciola crenatipalma",151,102057,"Species"
"9613","Unciola planipes",367,102061,"Species"
"9614","Urothoe elegans",2328,103228,"Species"
"9615","Urothoe marina",487,103233,"Species"
"9616","Vitreolina incurva",1,139899,"Species"
"9617","Xenodice frauenfeldti",34,103057,"Species"
"9618","Aequorea forskalea",27,117270,"Species"
"9619","Aetideus giesbrechti",22,104276,"Species"
"9620","Bouvierella curtirama",54,430714,"Species"
"9621","Callipallene sagamiensis",2,239420,"Species"
"9622",NA,5,137775,"Genus"
"9623","Cossura longocirrata",167,129984,"Species"
"9624","Curtitoma violacea",1,160248,"Species"
"9625","Cylindrotheca closterium",4689,149004,"Species"
"9626",NA,186,196830,"Genus"
"9627",NA,622,137222,"Genus"
"9628","Embletonia pulchra",16,141638,"Species"
"9629","Eriphia verrucosa",14,107409,"Species"
"9630",NA,1,190,"Family"
"9631",NA,351,135368,"Genus"
"9632","Lauriea gardineri",3,392271,"Species"
"9633","Limopsis multistriata",1,140256,"Species"
"9634","Luckia striki",3,550328,"Species"
"9635","Malacobdella grossa",42,122641,"Species"
"9636","Millepora dichotoma",1,210733,"Species"
"9637",NA,92,109490,"Genus"
"9638",NA,5,106846,"Genus"
"9639","Neoturris pileata",8,117796,"Species"
"9640",NA,14,393172,"Genus"
"9641",NA,3,110877,"Genus"
"9642",NA,155,123117,"Order"
"9643","Parasagitta setosa",1209,105443,"Species"
"9644","Penaeus kerathurus",219,246388,"Species"
"9645","Physophora hydrostatica",3,135504,"Species"
"9646","Praunus flexuosus",124,120177,"Species"
"9647","Proboscia inermis",127,341501,"Species"
"9648","Prorocentrum balticum",1283,110293,"Species"
"9649",NA,1,138009,"Genus"
"9650","Salpa maxima",57,137273,"Species"
"9651","Scolelepis (Scolelepis) squamata",297,157566,"Species"
"9652","Stomatorbina concentrica",2,113510,"Species"
"9653",NA,9,101787,"Genus"
"9654","Tergipes tergipes",21,141641,"Species"
"9655",NA,8,109557,"Genus"
"9656",NA,2583,109479,"Genus"
"9657","Vexillum consanguineum",1,567321,"Species"
"9658",NA,66,138673,"Genus"
"9659","Abudefduf saxatilis",3,159288,"Species"
"9660","Abylopsis eschscholtzi",2,196656,"Species"
"9661","Abylopsis tetragona",2,135403,"Species"
"9662","Abyssocucumis abyssorum",9,124597,"Species"
"9663",NA,4,107018,"Genus"
"9664","Acanthephyra brevirostris",6,107578,"Species"
"9665","Acanthephyra curtirostris",1,107579,"Species"
"9666","Acanthephyra purpurea",71,107582,"Species"
"9667",NA,37,137613,"Genus"
"9668",NA,20,125293,"Genus"
"9669","Acanthurus chirurgus",1,159580,"Species"
"9670",NA,20969,104108,"Genus"
"9671","Acryptolaria conferta",5,117679,"Species"
"9672","Aeginura grimaldii",24,117266,"Species"
"9673","Aetideus acutus",1,104273,"Species"
"9674","Agalma elegans",5,135484,"Species"
"9675","Aglaophenia lophocarpa",8,117279,"Species"
"9676",NA,3,100718,"Genus"
"9677",NA,303,120533,"Genus"
"9678",NA,6,960,"Family"
"9679",NA,1,123611,"Genus"
"9680",NA,61,144003,"Genus"
"9681",NA,1,125634,"Genus"
"9682","Anarrhichthys ocellatus",2,279605,"Species"
"9683",NA,34,123148,"Family"
"9684","Antipathes furcata",1,103312,"Species"
"9685",NA,87,137654,"Genus"
"9686",NA,8,172,"Family"
"9687","Araeosoma fenestratum",1,149880,"Species"
"9688",NA,1,207,"Order"
"9689",NA,24,118280,"Family"
"9690","Aristaeomorpha foliacea",43,158326,"Species"
"9691","Arothron hispidus",5,219925,"Species"
"9692",NA,1,162385,"Genus"
"9693",NA,3,131893,"Genus"
"9694",NA,24,13794,"Suborder"
"9695",NA,892,123080,"Class"
"9696",NA,73,123245,"Genus"
"9697",NA,5,123127,"Family"
"9698","Atlanta peronii",4,138838,"Species"
"9699","Atolla vanhoeffeni",1,135281,"Species"
"9700","Aulostomus chinensis",6,217964,"Species"
"9701",NA,1,126228,"Genus"
"9702","Balistes capriscus",248,154721,"Species"
"9703",NA,5,137672,"Genus"
"9704","Bargmannia elongata",1,135506,"Species"
"9705","Bassia bassensis",5,135404,"Species"
"9706",NA,57,125815,"Genus"
"9707",NA,7,119842,"Genus"
"9708",NA,2,126110,"Genus"
"9709","Brevoortia tyrannus",26,158691,"Species"
"9710","Brissopsis atlantica",1,124372,"Species"
"9711","Brissus unicolor",11,124380,"Species"
"9712",NA,155,149,"Family"
"9713","Callinectes sapidus",1,107379,"Species"
"9714",NA,1642,125930,"Genus"
"9715",NA,146,138584,"Genus"
"9716",NA,23,106876,"Genus"
"9717","Candacia elongata",1,104477,"Species"
"9718","Capulus ungaricus",60,138984,"Species"
"9719","Caranx crysos",10,126802,"Species"
"9720",NA,4,105719,"Genus"
"9721","Cardiomya striata",1,139436,"Species"
"9722",NA,5,126156,"Genus"
"9723","Caretta caretta",5827,137205,"Species"
"9724",NA,798,106674,"Infraorder"
"9725",NA,19,367250,"Genus"
"9726","Centrophorus granulosus",17,105899,"Species"
"9727","Centrostephanus longispinus",67,124331,"Species"
"9728",NA,211,154,"Order"
"9729",NA,1,123291,"Genus"
"9730",NA,7,137764,"Genus"
"9731",NA,3,137760,"Genus"
"9732","Cestum veneris",2,106363,"Species"
"9733",NA,2120,2688,"Infraorder"
"9734","Chaunax suttkusi",1,126540,"Species"
"9735","Cheiraster (Cheiraster) sepitus",1,125159,"Species"
"9736","Chelonia mydas",110,137206,"Species"
"9737",NA,1,137777,"Genus"
"9738",NA,4,64,"Family"
"9739",NA,8042,115090,"Genus"
"9740",NA,2,944,"Family"
"9741",NA,1132,143996,"Genus"
"9742",NA,2,131895,"Genus"
"9743",NA,8401,104161,"Genus"
"9744","Coelorinchus caelorhincus",1331,398381,"Species"
"9745",NA,1,237595,"Family"
"9746",NA,2,144253,"Genus"
"9747",NA,1,137803,"Genus"
"9748",NA,23,137704,"Genus"
"9749",NA,1,14107,"Family"
"9750",NA,5,137813,"Genus"
"9751",NA,5432,143691,"Family"
"9752",NA,912,15308,"Order"
"9753",NA,35,101376,"Family"
